filename,distrito,cd_indice_vulnerabilidade_social,latitude,longitude,downloaded,image_path
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.601445331949968,-46.79574138378654,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4665_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.600147855173702,-46.78598384539487,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4666_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.600581361535383,-46.78444821623887,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4667_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,,-23.59060425559919,-46.80559314378175,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4668_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.592129880603352,-46.76566890990635,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4669_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.590399369584446,-46.76640585222563,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4670_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.596321829592256,-46.788989950365405,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4671_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,0.0,-23.585978267494795,-46.79566628014143,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4672_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,4.0,-23.585458737484423,-46.80400048961338,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4673_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.597904899203925,-46.767630533744544,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4674_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.59361679554719,-46.79644663829845,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4675_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,1.0,-23.59042735826377,-46.77051368433865,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4676_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,5.0,-23.60134182887956,-46.79700776056883,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4677_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,4.0,-23.594053387959672,-46.76566701961417,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4678_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.59582836185128,-46.77710460430575,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4679_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.59241836754368,-46.770126465108746,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4680_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.58568734162202,-46.76877792726372,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4681_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.595250840859457,-46.783946127486,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4682_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.60351383554226,-46.79721219975467,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4683_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,,-23.59704238098951,-46.773531182942456,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4684_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.601161340391897,-46.79324988781215,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4685_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.59362538113912,-46.76751944988021,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4686_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.60452633478928,-46.79968701055338,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4687_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.58276125927238,-46.79297426975201,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4688_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.58722674805712,-46.80223802818664,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4689_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.58858934675164,-46.77107733125774,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4690_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.59108935921336,-46.770596202778265,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4691_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.59529480146982,-46.79696805002209,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4692_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,,-23.60270437452838,-46.783177332678,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4693_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.59147931723633,-46.7866281105357,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4694_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,1.0,-23.58664385400296,-46.76571905375621,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4695_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.591805803205663,-46.79043913977044,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4696_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,,-23.5845262668408,-46.79264483505071,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4697_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.593332314430903,-46.78957211350061,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4698_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.59880932458632,-46.79552096930463,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4699_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.5858067778391,-46.79066875752652,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4700_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.59224582161517,-46.78504841991707,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4701_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.58501033733792,-46.7696850545329,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4702_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.59281080609041,-46.79150075582735,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4703_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.58641774615305,-46.80252341237527,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4704_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.60157286228257,-46.78436202281667,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4705_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.58059825537832,-46.791074475060526,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4706_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.593693894217687,-46.76273969836848,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4707_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.60019634254647,-46.79094967792607,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4708_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.5944023664378,-46.77108322633035,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4709_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.60308133636516,-46.79694579029601,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4710_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,6.0,-23.59073888731531,-46.76154698556101,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4711_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.60051733668304,-46.79336479792308,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4712_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.593463302616165,-46.793780879779234,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4713_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.59348129055412,-46.79801560212657,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4714_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,0.0,-23.588398760303647,-46.80073157745841,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4715_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.59781834712696,-46.78577389618554,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4716_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,6.0,-23.604366855207296,-46.79225198402797,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4717_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,0.0,-23.59762585011056,-46.78382890244954,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4718_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.595961318498983,-46.7908485162078,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4719_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.59408589416942,-46.76448548067431,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4720_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.58752775499171,-46.80062068240473,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4721_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.589998806991115,-46.78606946211373,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4722_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,0.0,-23.59683429069325,-46.80425426235347,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4723_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.58844837305497,-46.76168974243262,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4724_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.595531893692744,-46.7666930984893,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4725_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,,-23.58622484730756,-46.767751380158494,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4726_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,6.0,-23.588487800699227,-46.78609915191349,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4727_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.60233886836184,-46.78468683272423,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4728_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.58684235569657,-46.76571718348731,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4729_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,4.0,-23.596491336757943,-46.78662786540288,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4730_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.59085531765849,-46.78475374993462,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4731_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.586083238838647,-46.8049858474886,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4732_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,1.0,-23.595021866059334,-46.774563283587966,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4733_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,6.0,-23.599122845847827,-46.787941318717166,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4734_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.58769779771072,-46.783481316432,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4735_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.596010342807485,-46.78404264460167,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4736_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.590563376556567,-46.76403965508449,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4737_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,4.0,-23.596262834600424,-46.78719923320331,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4738_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.582422266269496,-46.79116468110736,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4739_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.58501284090271,-46.76801253505677,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4740_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,0.0,-23.599758848518466,-46.7881596978651,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4741_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.5924984013578,-46.76011898606754,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4742_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.59709286834689,-46.77664543186272,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4743_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.593410320575547,-46.78787732054738,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4744_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.600440358163635,-46.785476995194486,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4745_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,5.0,-23.59799833463997,-46.789557317877055,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4746_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.60229436359908,-46.786438660124176,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4747_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.59884282595165,-46.7941292745939,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4748_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.585453275650927,-46.79098489641804,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4749_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.587124746453057,-46.80335672245208,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4750_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.594116833650364,-46.78573235593703,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4751_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,0.0,-23.59068382555817,-46.78220764539327,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4752_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.582813768755138,-46.78920083826878,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4753_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,6.0,-23.58975232691613,-46.77986473095183,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4754_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.597334869401337,-46.77679787601514,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4755_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,5.0,-23.60403535145136,-46.79347393505385,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4756_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,2.0,-23.59762733976541,-46.78674988347952,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4757_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,4.0,-23.59145882713792,-46.782156149748005,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4758_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,4.0,-23.598970339998267,-46.7892142725339,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4759_RAPOSO_TAVARES_640_640_20.png
RAPOSO TAVARES.geojson,RAPOSO TAVARES,3.0,-23.589365805521325,-46.786332755700826,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4760_RAPOSO_TAVARES_640_640_20.png
SAUDE.geojson,SAUDE,1.0,-23.60820032973476,-46.636508035071245,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4761_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,2.0,-23.61919437400177,-46.63672912652839,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4762_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,2.0,-23.6177763136118,-46.65595669019541,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4763_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,1.0,-23.62752741551104,-46.63548929903149,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4764_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,1.0,-23.60166729844648,-46.638303882550176,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4765_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,1.0,-23.607501826965755,-46.63546621350321,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4766_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,2.0,-23.61083385837266,-46.62981992125642,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4767_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,2.0,-23.62278087289659,-46.643177918495056,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4768_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,2.0,-23.62944138935465,-46.64590118643456,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4769_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,1.0,-23.61419286963388,-46.63205004096473,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4770_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,1.0,-23.60611384542505,-46.62731499904428,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4771_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,1.0,-23.62268038998303,-46.63720207528108,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4772_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,1.0,-23.62254438575451,-46.63856953781042,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4773_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,1.0,-23.609907323069,-46.639326262743765,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4774_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,1.0,-23.62011337533743,-46.638601493735486,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4775_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,2.0,-23.6208883963256,-46.63250641341549,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4776_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,1.0,-23.61117483221077,-46.639608529402615,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4777_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,2.0,-23.619912398885585,-46.62921616494342,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4778_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,1.0,-23.60701130235249,-46.64345304687659,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4779_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,2.0,-23.60865135335585,-46.62850392698975,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4780_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,1.0,-23.60536380676755,-46.640365399505285,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4781_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,2.0,-23.614127841971808,-46.6395990623004,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4782_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,2.0,-23.62434638471786,-46.64085952009137,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4783_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,1.0,-23.608800346881296,-46.63107594860368,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4784_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,2.0,-23.61513831324926,-46.65281080532847,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4785_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,2.0,-23.610733813222243,-46.64412794321842,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4786_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,2.0,-23.605289782475808,-46.6476389102329,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4787_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,2.0,-23.603397838980552,-46.6259134605108,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4788_SAUDE_640_640_20.png
SAUDE.geojson,SAUDE,1.0,-23.603450793464823,-46.64098861136984,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4789_SAUDE_640_640_20.png
