filename,distrito,cd_indice_vulnerabilidade_social,latitude,longitude,downloaded,image_path,pool_count,bbox_centers,bbox_centers_coords
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.54505733802141,-46.708357115027525,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4881_ALTO_DE_PINHEIROS_640_640_20.png,1,"[(627.4244384765625, 376.00347900390625)]","[(-23.5451263072085, -46.70794482861332)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.54351434022161,-46.70518369121957,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4882_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.54711337216241,-46.698844510965706,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4883_ALTO_DE_PINHEIROS_640_640_20.png,1,"[(570.7469482421875, 619.3582763671875)]","[(-23.547482030940063, -46.69850823464143)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.55589386700494,-46.71505868924362,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4884_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.55120183355899,-46.71875751190075,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4885_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.555187379056832,-46.71157575666621,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4886_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.553373399333044,-46.70004420748951,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4887_ALTO_DE_PINHEIROS_640_640_20.png,1,"[(123.20037078857422, 337.6668701171875)]","[(-23.553395154992092, -46.70030813515202)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.54466933032524,-46.710527384096,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4888_ALTO_DE_PINHEIROS_640_640_20.png,2,"[(95.89432525634766, 299.495849609375), (619.1235961914062, 432.7852783203125)]","[(-23.544644079059026, -46.71082793185173), (-23.54480822762329, -46.71012622992787)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.55183890264069,-46.69720233166851,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4889_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.554532403214296,-46.69910749055352,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4890_ALTO_DE_PINHEIROS_640_640_20.png,2,"[(583.38916015625, 43.573402404785156), (620.6595458984375, 88.68411254882812)]","[(-23.55419200393939, -46.69875425977942), (-23.554247554502027, -46.698704276525746)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.54290629780184,-46.71778285445958,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4891_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.551836834128142,-46.72048565793413,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4892_ALTO_DE_PINHEIROS_640_640_20.png,1,"[(443.0519104003906, 64.7796859741211)]","[(-23.551522542405454, -46.72032063321732)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,2.0,-23.53727278393617,-46.7152255189908,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4893_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.55229339836115,-46.69839736928795,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4894_ALTO_DE_PINHEIROS_640_640_20.png,4,"[(539.651611328125, 511.7417907714844), (539.9488525390625, 469.6611633300781), (627.1720581054688, 219.38394165039062), (592.11474609375, 539.2796630859375)]","[(-23.552529518470337, -46.69810279486941), (-23.552477698351694, -46.69810239623971), (-23.552169494883522, -46.697985421340654), (-23.552563429937376, -46.698032436644745)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.547844349241963,-46.70685750252521,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4895_ALTO_DE_PINHEIROS_640_640_20.png,2,"[(527.5894775390625, 179.42955017089844), (607.8994140625, 34.45392990112305)]","[(-23.547671238136736, -46.70657910461467), (-23.547492702108098, -46.70647140108947)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,2.0,-23.54866339372719,-46.69601607356837,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4896_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.54953832585357,-46.71953214229856,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4897_ALTO_DE_PINHEIROS_640_640_20.png,5,"[(305.7892761230469, 174.19871520996094), (560.5045166015625, 95.79862213134766), (223.8761749267578, 508.40386962890625), (369.97845458984375, 150.17617797851562), (231.73251342773438, 440.1309814453125)]","[(-23.549358775340906, -46.71955120027723), (-23.549262227653237, -46.71920960208269), (-23.54977034034802, -46.719661053803954), (-23.549329192207384, -46.719465116274435), (-23.54968626405135, -46.719650517681174)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,2.0,-23.54180480133717,-46.716116729607535,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4898_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,,-23.54697238442924,-46.69544438306161,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4899_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,2.0,-23.55167640411875,-46.69589546731304,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4900_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.550858892547154,-46.69915471102374,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4901_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,2.0,-23.538229279797804,-46.716848499970766,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4902_ALTO_DE_PINHEIROS_640_640_20.png,2,"[(402.7591552734375, 246.43211364746094), (10.328254699707031, 600.251708984375)]","[(-23.538138675055833, -46.71673751180229), (-23.53857443221469, -46.717263800244496)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.538817781567552,-46.71838416699005,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4903_ALTO_DE_PINHEIROS_640_640_20.png,3,"[(536.7772216796875, 607.9844970703125), (629.403076171875, 329.98504638671875), (417.99017333984375, 233.50314331054688)]","[(-23.53917245594514, -46.71809344741079), (-23.53883007889657, -46.71796922702805), (-23.538711254240138, -46.71825275252803)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,2.0,-23.543845843580968,-46.70436465207125,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4904_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.5519058575878,-46.71215207782837,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4905_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.54008328773397,-46.71749733262868,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4906_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.542877314548058,-46.71307903093236,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4907_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.545121863411488,-46.700602184040825,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4908_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,2.0,-23.54124529822696,-46.7163545869305,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4909_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.54209679004491,-46.72036979058178,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4910_ALTO_DE_PINHEIROS_640_640_20.png,2,"[(284.7770690917969, 186.25082397460938), (221.20367431640625, 24.060806274414062)]","[(-23.541932072070367, -46.7204170279971), (-23.541732327952303, -46.72050228617339)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.54802637335841,-46.70204822939991,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4911_ALTO_DE_PINHEIROS_640_640_20.png,1,"[(75.00303649902344, 42.232425689697266)]","[(-23.547684305838036, -46.702376794429)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.555495385219835,-46.70642077562558,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4912_ALTO_DE_PINHEIROS_640_640_20.png,1,"[(474.2598876953125, 465.96728515625)]","[(-23.555675132011185, -46.706213897941204)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.54801286388531,-46.70407693799616,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4913_ALTO_DE_PINHEIROS_640_640_20.png,1,"[(227.0067138671875, 516.814208984375)]","[(-23.548255238307622, -46.70420165114088)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.5471688909318,-46.69443427579429,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4914_ALTO_DE_PINHEIROS_640_640_20.png,4,"[(124.30178833007812, 50.972503662109375), (146.99057006835938, 548.9451904296875), (554.9580078125, 564.333740234375), (553.5155639648438, 617.7818603515625)]","[(-23.546837584554446, -46.69469672634753), (-23.54745083609609, -46.69466629845925), (-23.547469787038867, -46.694119173992334), (-23.547535608203223, -46.694121108451434)]"
ALTO DE PINHEIROS.geojson,ALTO DE PINHEIROS,1.0,-23.55113439193113,-46.69805538919734,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4915_ALTO_DE_PINHEIROS_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.734011220338807,-46.69305984918898,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4916_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,,-23.819567722816885,-46.651380285994826,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4917_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,5.0,-23.743872245413545,-46.6985727319761,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4918_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.770427444941404,-46.67215442585049,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4919_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,5.0,-23.749728838673875,-46.67523425939205,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4920_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.82950219676385,-46.67574659461373,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4921_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.793529062119383,-46.66252011143178,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4922_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.79755766683959,-46.63770099286329,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4923_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.799917549577486,-46.67791577441476,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4924_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.78507150833814,-46.6710111956852,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4925_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,,-23.779414461171733,-46.6784938662305,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4926_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,,-23.831898764484805,-46.65200647373956,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4927_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,2.0,-23.754173323772186,-46.68643377792526,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4928_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,4.0,-23.79899800674732,-46.68832387330035,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4929_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.78837060491294,-46.64983931504358,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4930_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.74257631171885,-46.672786629777455,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4931_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,2.0,-23.76003630717709,-46.70257035502577,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4932_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,4.0,-23.73752678059707,-46.67986004883499,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4933_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.732881213865543,-46.69205636991525,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4934_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.79776463866899,-46.64556158197686,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4935_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.808375687846887,-46.64992356777155,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4936_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.765190372460992,-46.68743416377035,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4937_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.756104846006508,-46.682769820550575,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4938_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,4.0,-23.752661776002384,-46.70216588428656,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4939_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.751615829531293,-46.68169548950446,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4940_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,4.0,-23.754543298958865,-46.69640868311798,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4941_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,5.0,-23.766452394777552,-46.68284512722421,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4942_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.80461171901081,-46.6307783669822,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4943_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,5.0,-23.762020813450967,-46.7035474511077,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4944_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,4.0,-23.73648280819652,-46.66701098878725,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4945_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,5.0,-23.75667883281426,-46.68809736747621,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4946_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,5.0,-23.78773199348485,-46.67845370752666,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4947_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,2.0,-23.73841426174881,-46.68512653262022,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4948_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,2.0,-23.74989230850562,-46.68602461995302,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4949_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,6.0,-23.741609844538413,-46.661502869334825,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4950_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,6.0,-23.75005731896037,-46.68140590776392,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4951_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.84002870074768,-46.687830317742005,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4952_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,5.0,-23.783935466324685,-46.68355625878739,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4953_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.76125838974028,-46.67430903158464,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4954_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.75088877339676,-46.69896071125292,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4955_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.761580381309926,-46.67964047399416,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4956_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,5.0,-23.77457242707388,-46.68293960945194,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4957_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,5.0,-23.761059927793465,-46.65945571734173,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4958_GRAJAU_640_640_20.png,1,"[(337.2589416503906, 48.54719924926758)]","[(-23.760726180837132, -46.659432571403165)]"
GRAJAU.geojson,GRAJAU,0.0,-23.745158745133537,-46.70071950482726,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4959_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,4.0,-23.748716851117194,-46.66992503424699,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4960_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.765709868012173,-46.69082893810584,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4961_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,4.0,-23.75057526030789,-46.70367681485487,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4962_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,6.0,-23.751154261258733,-46.70460424911447,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4963_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,6.0,-23.750748865950577,-46.66735174445039,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4964_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,4.0,-23.76021231423445,-46.7009877870845,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4965_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,5.0,-23.75499341627111,-46.65192004301454,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4966_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,4.0,-23.74535724587259,-46.70108231888106,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4967_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.78815800521432,-46.67667456315088,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4968_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.76461739860563,-46.67771720178716,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4969_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.739867291064588,-46.67709945263053,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4970_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.76079687230309,-46.68255642932161,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4971_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.74089831339752,-46.67102022256047,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4972_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.735987236886743,-46.68904487229317,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4973_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.75692134921105,-46.68333741212796,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4974_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,,-23.80877556610764,-46.69018891803447,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4975_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,6.0,-23.74173185009745,-46.65927387741253,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4976_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.744626753038403,-46.69600886745593,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4977_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,4.0,-23.73658373571096,-46.690193296167045,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4978_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.74128527808552,-46.681695492279616,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4979_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.84372122135132,-46.685195278452944,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4980_GRAJAU_640_640_20.png,1,"[(315.44403076171875, 76.17035675048828)]","[(-23.84342162735084, -46.68520138845588)]"
GRAJAU.geojson,GRAJAU,5.0,-23.756903421580283,-46.6589277017533,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4981_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,,-23.791650623868023,-46.64068593042117,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4982_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.75299777783806,-46.70371060060019,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4983_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,,-23.80310856530734,-46.67888754545919,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4984_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.7452622797341,-46.68902664709353,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4985_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,4.0,-23.751953835936074,-46.67993019592399,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4986_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,3.0,-23.76265530139225,-46.70780027526929,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4987_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,0.0,-23.78816749066752,-46.68142061419726,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4988_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,,-23.791039599558733,-46.64897270383109,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4989_GRAJAU_640_640_20.png,0,[],[]
GRAJAU.geojson,GRAJAU,4.0,-23.75265981870073,-46.68609902062432,1.0,/media/paulo/datapartition1/projects/cloudwalk/nimbus3/data/geosampa/images/4990_GRAJAU_640_640_20.png,0,[],[]
